700,43.9799995422363,-7.916333198547361,2022-05-31 07:54:00,15.5263,15.625,273.034,-0.268931,-0.080551,9.82,10.2633,1.5996700000000001,7604.5
701,43.9799995422363,-7.92183351516724,2022-05-31 07:55:00,15.4769,15.789999961853,274.717,-0.26911199999999996,-0.0809984,9.805,10.3,1.60028,7604.0
702,43.980167388915994,-7.928500175476071,2022-05-31 07:56:00,15.4217,15.5166664123535,274.048,-0.26929200000000003,-0.08144580000000001,9.83,10.26,1.60089,7604.0
703,43.980251312255895,-7.93470001220703,2022-05-31 07:57:00,15.4047,15.5,274.905,-0.269473,-0.0818933,9.795,10.2,1.6015,7604.0
704,43.980583190918,-7.9398331642150906,2022-05-31 07:58:00,15.4415,15.6999998092651,277.374,-0.269654,-0.08234069999999999,9.83,10.265,1.6021100000000001,7608.0
705,43.980751037597706,-7.9458332061767605,2022-05-31 07:59:00,15.3132,15.8166666030884,274.585,-0.269835,-0.08278819999999999,9.84,10.235,1.6027200000000001,7606.0
706,43.981082916259794,-7.95243310928345,2022-05-31 08:00:00,15.460999999999999,15.4499998092651,276.628,-0.26410700000000004,-0.140908,9.815,10.2367,1.60333,7606.5
707,43.981414794921896,-7.95829153060913,2022-05-31 08:01:00,15.46,15.5166664123535,276.262,-0.26413600000000004,-0.141153,9.825,10.22,1.60394,7606.0
708,43.9817504882812,-7.9639167785644505,2022-05-31 08:02:00,15.3105,15.6000003814697,276.962,-0.264164,-0.141398,9.8,10.24,1.61133,7606.0
709,43.981998443603494,-7.969749927520749,2022-05-31 08:03:00,15.3359,15.4750003814697,276.257,-0.264192,-0.14164300000000002,9.815,10.2467,1.6119999999999999,7604.0
710,43.982250213623,-7.97554159164429,2022-05-31 08:04:00,15.302,15.4099998474121,277.29200000000003,-0.264221,-0.14188800000000001,9.795,10.23,1.61267,7604.0
711,43.982582092285206,-7.98158311843872,2022-05-31 08:05:00,15.2696,15.3999996185303,275.91700000000003,-0.26424899999999996,-0.14213299999999998,9.835,10.23,1.61333,7603.0
712,43.983001708984396,-7.9873332977294895,2022-05-31 08:06:00,15.3306,15.2333335876465,277.64799999999997,-0.264277,-0.142378,9.815,10.2133,1.614,7603.5
713,43.983333587646506,-7.99308347702026,2022-05-31 08:07:00,15.4771,15.3199996948242,275.837,-0.264305,-0.142623,9.845,10.23,1.61467,7604.0
714,43.9835548400879,-8.19929981231689,2022-05-31 08:08:00,15.4812,15.542857170105,276.56,-0.21633200000000002,-0.205523,9.82,10.23,1.62533,7602.0
715,43.983917236328104,-8.005541801452638,2022-05-31 08:09:00,15.375,15.4499998092651,277.485,-0.264362,-0.14311300000000002,9.81667,10.2333,1.6159999999999999,7602.0
716,43.984249114990206,-8.0110559463501,2022-05-31 08:10:00,15.435,15.3666667938232,276.806,-0.26439,-0.14335799999999999,9.81,10.195,1.61667,7602.0
717,43.98466491699221,-8.01645851135254,2022-05-31 08:11:00,15.5405,15.5833330154419,277.869,-0.264418,-0.143603,9.81,10.24,1.61733,7602.0
718,43.9850845336914,-8.02254199981689,2022-05-31 08:12:00,15.6026,15.6000003814697,275.775,-0.264447,-0.143848,9.825,10.26,1.618,7601.0
719,43.985500335693395,-8.028566360473631,2022-05-31 08:13:00,15.639000000000001,15.460000038147,277.20599999999996,-0.264475,-0.144093,9.8,10.285,1.61867,7599.0
720,43.98591613769529,-8.03523349761963,2022-05-31 08:14:00,15.5182,15.3500003814697,275.895,-0.26450300000000004,-0.14433800000000002,9.825,10.255,1.61933,7597.0
721,43.98625183105471,-8.041749954223631,2022-05-31 08:15:00,15.5811,15.3999996185303,277.42400000000004,-0.264531,-0.144583,9.8,10.24,1.63,7597.5
722,43.986667633056605,-8.04749965667725,2022-05-31 08:16:00,15.5867,15.3000001907349,275.462,-0.26456,-0.14482799999999998,9.82,10.195,1.63067,7598.0
723,43.9870834350586,-8.05277824401855,2022-05-31 08:17:00,15.6,15.3166666030884,277.267,-0.24846100000000002,-0.180174,9.79,10.19,1.63133,7599.0
724,43.9874992370605,-8.0587329864502,2022-05-31 08:18:00,15.6214,15.0833330154419,277.161,-0.24845,-0.180266,9.82,10.24,1.632,7599.5
725,43.987998962402294,-8.0644998550415,2022-05-31 08:19:00,15.655,15.2833337783813,275.444,-0.248439,-0.180358,9.8,10.25,1.63267,7600.0
726,43.988498687744105,-8.07096672058105,2022-05-31 08:20:00,15.7424,15.3249998092651,277.395,-0.248428,-0.18045,9.775,10.235,1.63333,7600.0
727,43.988918304443395,-8.07688903808594,2022-05-31 08:21:00,15.7341,15.3999996185303,275.257,-0.248417,-0.180541,9.805,10.2367,1.6340000000000001,7598.0
728,43.98933410644529,-8.08287525177002,2022-05-31 08:22:00,15.81,15.442856788635302,277.73400000000004,-0.248406,-0.180633,9.79,10.255,1.63467,7598.0
729,43.9898338317871,-8.08870792388916,2022-05-31 08:23:00,15.7182,15.4499998092651,275.874,-0.24839499999999998,-0.180725,9.815,10.2167,1.63533,7596.5
730,43.9903335571289,-8.09519958496094,2022-05-31 08:24:00,15.75,15.369999885559098,277.935,-0.24838400000000002,-0.180817,9.79,10.25,1.636,7594.0
731,43.990749359130895,-8.10124969482422,2022-05-31 08:25:00,15.84,15.342857360839801,274.887,-0.248373,-0.180909,9.825,10.235,1.63667,7593.0
732,43.9910011291504,-8.10674953460693,2022-05-31 08:26:00,15.7028,15.3199996948242,270.88599999999997,-0.248362,-0.181001,9.84,10.235,1.63733,7589.0
